Fitness,all
0, 0
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
0.75, 0.75
0.5714286, 0.5714286
0.1666667, 0.1666667
0.6666667, 0.6666667
1, 1
0.5, 0.5
-0.1428571, -0.1428571
0, 0
0, 0
0.8333334, 0.8333334
1, 1
-0.3333333, -0.3333333
0.55, 0.55
1, 1
0.8333334, 0.8333334
0.5, 0.5
0.75, 0.75
1, 1
0.8333334, 0.8333334
0.1666667, 0.1666667
0.75, 0.75
1, 1
0.6666667, 0.6666667
0.8, 0.8
0.75, 0.75
1, 1
0.6666667, 0.6666667
-0.3333333, -0.3333333
0.5714286, 0.5714286
0.75, 0.75
0.6666667, 0.6666667
1, 1
1, 1
1, 1
0.6666667, 0.6666667
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
0, 0
1, 1
1, 1
0.2, 0.2
0.6666667, 0.6666667
0.25, 0.25
1, 1
1, 1
0.8, 0.8
0.1666667, 0.1666667
0.3333333, 0.3333333
0.6, 0.6
1, 1
1, 1
0.8333334, 0.8333334
1, 1
1, 1
0.3333333, 0.3333333
1, 1
1, 1
1, 1
0.7, 0.7
0.6666667, 0.6666667
1, 1
0.6, 0.6
0.5, 0.5
1, 1
0.3333333, 0.3333333
1, 1
0, 0
0.5, 0.5
1, 1
0.8333334, 0.8333334
0.6666667, 0.6666667
1, 1
0.8333334, 0.8333334
0.5, 0.5
1, 1
1, 1
1, 1
0.8, 0.8
0.6666667, 0.6666667
0.8, 0.8
1, 1
1, 1
0.3333333, 0.3333333
1, 1
0.6666667, 0.6666667
1, 1
-0.6, -0.6
1, 1
1, 1
1, 1
1, 1
1, 1
0.8, 0.8
1, 1
1, 1
0.75, 0.75
1, 1
1, 1
0.4285715, 0.4285715
0, 0
0, 0
0.3333333, 0.3333333
0.6666667, 0.6666667
0, 0
0, 0
0.6666667, 0.6666667
0.6, 0.6
0.6666667, 0.6666667
0.6666667, 0.6666667
1, 1
0.3714285, 0.3714285
0.8333334, 0.8333334
1, 1
1, 1
1, 1
1, 1
0.75, 0.75
0.6666667, 0.6666667
1, 1
0.6666667, 0.6666667
0.6666667, 0.6666667
1, 1
0.3333333, 0.3333333
1, 1
1, 1
1, 1
0.8, 0.8
0, 0
0, 0
1, 1
1, 1
0.2, 0.2
1, 1
0, 0
0.8, 0.8
-0.75, -0.75
1, 1
1, 1
1, 1
0.8333334, 0.8333334
0.3571429, 0.3571429
0.5, 0.5
0.3333333, 0.3333333
0.8333334, 0.8333334
0.8, 0.8
0.6666667, 0.6666667
1, 1
0.75, 0.75
1, 1
0.5, 0.5
1, 1
0.1428572, 0.1428572
1, 1
1, 1
1, 1
1, 1
0.6, 0.6
1, 1
0.6111111, 0.6111111
1, 1
1, 1
0.6666667, 0.6666667
1, 1
1, 1
1, 1
0.5, 0.5
0.75, 0.75
1, 1
1, 1
0, 0
1, 1
0.3333333, 0.3333333
0.5272728, 0.5272728
0, 0
0.4, 0.4
1, 1
1, 1
0.7333333, 0.7333333
1, 1
0.5, 0.5
0.6666667, 0.6666667
0.6, 0.6
0.7142857, 0.7142857
0.3333334, 0.3333334
0.6666667, 0.6666667
1, 1
1, 1
0.6666667, 0.6666667
1, 1
0, 0
0, 0
0, 0
1, 1
0.4, 0.4
1, 1
1, 1
1, 1
0.5, 0.5
0, 0
1, 1
1, 1
0.6666667, 0.6666667
0.4666667, 0.4666667
1, 1
1, 1
1, 1
0.8, 0.8
0.5, 0.5
0, 0
0.5714286, 0.5714286
1, 1
0.3333333, 0.3333333
0.75, 0.75
0.2, 0.2
1, 1
1, 1
1, 1
1, 1
0.5714286, 0.5714286
1, 1
1, 1
0.8333334, 0.8333334
1, 1
1, 1
1, 1
0.1428572, 0.1428572
1, 1
0.6571428, 0.6571428
0.5714286, 0.5714286
1, 1
0.3333334, 0.3333334
0.6666667, 0.6666667
1, 1
1, 1
-0.5, -0.5
1, 1
0.3333333, 0.3333333
0, 0
0.75, 0.75
1, 1
0.5, 0.5
1, 1
0.7333333, 0.7333333
0.3333333, 0.3333333
1, 1
1, 1
0.4666666, 0.4666666
0.6666667, 0.6666667
0.6666667, 0.6666667
1, 1
0.3333333, 0.3333333
0.6666667, 0.6666667
0.4, 0.4
1, 1
1, 1
1, 1
0.8, 0.8
0.6, 0.6
1, 1
1, 1
0.6666667, 0.6666667
0.75, 0.75
-0.2, -0.2
1, 1
0.3333333, 0.3333333
1, 1
0.7142857, 0.7142857
0.75, 0.75
1, 1
1, 1
1, 1
1, 1
0.8, 0.8
0.75, 0.75
0.6666667, 0.6666667
0.6666667, 0.6666667
1, 1
0.6666667, 0.6666667
1, 1
0.4, 0.4
1, 1
0.5, 0.5
1, 1
0, 0
0.5, 0.5
0.5, 0.5
1, 1
1, 1
1, 1
0.75, 0.75
0.75, 0.75
0.6666667, 0.6666667
0.6666667, 0.6666667
1, 1
1, 1
0.8, 0.8
1, 1
0, 0
0, 0
0.4285714, 0.4285714
0.3333334, 0.3333334
1, 1
1, 1
1, 1
0.6666667, 0.6666667
1, 1
1, 1
1, 1
0.7, 0.7
0, 0
0, 0
0.3809524, 0.3809524
1, 1
0, 0
0.6666667, 0.6666667
0.5, 0.5
0, 0
0.7, 0.7
0.7333333, 0.7333333
0.1666667, 0.1666667
0.5, 0.5
0.6666666, 0.6666666
1, 1
0.8, 0.8
0.6666667, 0.6666667
0.5238096, 0.5238096
1, 1
0.25, 0.25
1, 1
0.4666666, 0.4666666
0.6666667, 0.6666667
0.8, 0.8
1, 1
1, 1
1, 1
0.6666667, 0.6666667
0, 0
0, 0
0.75, 0.75
1, 1
1, 1
1, 1
1, 1
0.3333333, 0.3333333
0.8333333, 0.8333333
0.5, 0.5
1, 1
1, 1
0.6666667, 0.6666667
1, 1
1, 1
0, 0
0.8, 0.8
1, 1
0.8333333, 0.8333333
0.5, 0.5
1, 1
0.6666667, 0.6666667
1, 1
1, 1
1, 1
0.6666667, 0.6666667
1, 1
0, 0
0.6, 0.6
1, 1
1, 1
0.2, 0.2
1, 1
1, 1
1, 1
1, 1
0.6666667, 0.6666667
1, 1
0.6666667, 0.6666667
0, 0
0.3333334, 0.3333334
0.75, 0.75
1, 1
1, 1
0.6, 0.6
0, 0
0, 0
1, 1
0.2, 0.2
1, 1
1, 1
0, 0
1, 1
1, 1
0.75, 0.75
0.6666667, 0.6666667
0.3, 0.3
0.6666667, 0.6666667
1, 1
0.3333333, 0.3333333
1, 1
1, 1
0.6666667, 0.6666667
0.6666667, 0.6666667
0.75, 0.75
0.8333334, 0.8333334
0.5, 0.5
1, 1
0.8, 0.8
0.3333333, 0.3333333
0.6666667, 0.6666667
1, 1
1, 1
1, 1
1, 1
0.5, 0.5
0.7333333, 0.7333333
0.6666667, 0.6666667
1, 1
1, 1
0.5, 0.5
1, 1
1, 1
0.6666666, 0.6666666
0.2, 0.2
1, 1
0.8, 0.8
0.8333333, 0.8333333
0.5, 0.5
1, 1
0.6666667, 0.6666667
0.4666666, 0.4666666
1, 1
0, 0
0, 0
0.3333333, 0.3333333
0.6666667, 0.6666667
0.5333333, 0.5333333
1, 1
0, 0
0.8, 0.8
1, 1
-0.3333333, -0.3333333
0.3333334, 0.3333334
0.375, 0.375
0.5, 0.5
0.6666667, 0.6666667
0.3333334, 0.3333334
0.7333333, 0.7333333
0.1666667, 0.1666667
0.5, 0.5
1, 1
1, 1
0.6666667, 0.6666667
0.8, 0.8
0.3333333, 0.3333333
1, 1
0, 0
0.7, 0.7
1, 1
0.4166667, 0.4166667
0, 0
-0.3333333, -0.3333333
0.6, 0.6
0.3333333, 0.3333333
0, 0
0, 0
0.6666667, 0.6666667
0.75, 0.75
1, 1
0.6666667, 0.6666667
0.4, 0.4
0, 0
0, 0
0.8333334, 0.8333334
0.6190476, 0.6190476
1, 1
1, 1
1, 1
0, 0
0, 0
1, 1
1, 1
0.7333333, 0.7333333
0.5, 0.5
0, 0
0.3333333, 0.3333333
0.6666667, 0.6666667
0.5, 0.5
1, 1
1, 1
1, 1
1, 1
0.5, 0.5
1, 1
1, 1
1, 1
0, 0
0.6666667, 0.6666667
1, 1
0.7, 0.7
1, 1
0, 0
1, 1
0, 0
0.5238096, 0.5238096
0.6666667, 0.6666667
0.6666667, 0.6666667
1, 1
0, 0
1, 1
1, 1
1, 1
1, 1
0.6666667, 0.6666667
1, 1
1, 1
1, 1
1, 1
1, 1
0.5, 0.5
1, 1
0.6666667, 0.6666667
0.6666667, 0.6666667
1, 1
0, 0
0.3333333, 0.3333333
1, 1
1, 1
0.6666667, 0.6666667
0.6666667, 0.6666667
0.375, 0.375
0.6666667, 0.6666667
0.6666667, 0.6666667
1, 1
1, 1
1, 1
1, 1
0.3333334, 0.3333334
1, 1
1, 1
0.3333334, 0.3333334
0.6666667, 0.6666667
1, 1
1, 1
0.75, 0.75
0.1666667, 0.1666667
1, 1
0.6666667, 0.6666667
1, 1
0.75, 0.75
1, 1
1, 1
0.3333333, 0.3333333
0.8333334, 0.8333334
0.75, 0.75
0.3333334, 0.3333334
1, 1
0.7333333, 0.7333333
0.5, 0.5
0.6666667, 0.6666667
1, 1
1, 1
0.6666667, 0.6666667
0.6, 0.6
1, 1
0.6666667, 0.6666667
0, 0
1, 1
1, 1
0.6666667, 0.6666667
1, 1
1, 1
0.1666667, 0.1666667
-0.08333331, -0.08333331
1, 1
0.6666667, 0.6666667
0.1666667, 0.1666667
1, 1
1, 1
1, 1
0.6666666, 0.6666666
1, 1
0.7333333, 0.7333333
0.8333333, 0.8333333
1, 1
1, 1
0.75, 0.75
1, 1
0.75, 0.75
1, 1
0.5, 0.5
0.5, 0.5
0, 0
0, 0
0.5, 0.5
0.6666667, 0.6666667
1, 1
0.6666667, 0.6666667
1, 1
1, 1
0.8, 0.8
0.6666667, 0.6666667
1, 1
1, 1
0.6666667, 0.6666667
0.6666667, 0.6666667
1, 1
1, 1
0, 0
0.3333333, 0.3333333
0.7333333, 0.7333333
0.5, 0.5
1, 1
1, 1
0.3333333, 0.3333333
0.75, 0.75
0.8, 0.8
1, 1
1, 1
0, 0
-0.1, -0.1
1, 1
0.5, 0.5
0.6666667, 0.6666667
0.25, 0.25
0.5, 0.5
0.5, 0.5
0.75, 0.75
1, 1
0.6666667, 0.6666667
0.75, 0.75
0.3333334, 0.3333334
0, 0
0, 0
0, 0
0, 0
1, 1
1, 1
1, 1
1, 1
1, 1
0.8333334, 0.8333334
1, 1
1, 1
-0.08333331, -0.08333331
0.5, 0.5
1, 1
0.6666667, 0.6666667
1, 1
1, 1
0.75, 0.75
0.8333334, 0.8333334
1, 1
1, 1
0, 0
0, 0
1, 1
1, 1
0.6666667, 0.6666667
0.4, 0.4
0, 0
0, 0
1, 1
0.7333333, 0.7333333
0.6666667, 0.6666667
1, 1
1, 1
1, 1
0.6, 0.6
1, 1
1, 1
0.8333333, 0.8333333
1, 1
1, 1
0.3333334, 0.3333334
1, 1
1, 1
1, 1
0, 0
1, 1
1, 1
1, 1
1, 1
0.6666667, 0.6666667
1, 1
1, 1
1, 1
0.6666667, 0.6666667
0.3333334, 0.3333334
0.5, 0.5
0.6, 0.6
0, 0
0, 0
1, 1
0.8333333, 0.8333333
1, 1
1, 1
0.6666667, 0.6666667
0, 0
0.5, 0.5
0.5, 0.5
0.8, 0.8
0.6666667, 0.6666667
1, 1
1, 1
1, 1
0.8333333, 0.8333333
0.6666667, 0.6666667
0.6666667, 0.6666667
0.4, 0.4
0, 0
0.75, 0.75
0.2857143, 0.2857143
0, 0
0.75, 0.75
0.1666667, 0.1666667
1, 1
0, 0
1, 1
1, 1
1, 1
0.6666667, 0.6666667
0.5, 0.5
1, 1
0, 0
0, 0
1, 1
1, 1
0.25, 0.25
1, 1
0.8333333, 0.8333333
0.3333333, 0.3333333
0.8333333, 0.8333333
1, 1
1, 1
1, 1
0.4166667, 0.4166667
0.8, 0.8
0.75, 0.75
1, 1
1, 1
0.3333334, 0.3333334
0, 0
0, 0
1, 1
0.3333333, 0.3333333
1, 1
0.6666667, 0.6666667
0.5, 0.5
1, 1
1, 1
1, 1
0.4, 0.4
1, 1
1, 1
1, 1
0.7333333, 0.7333333
0.4, 0.4
0.5, 0.5
1, 1
0.8333334, 0.8333334
1, 1
0.3714286, 0.3714286
1, 1
1, 1
1, 1
0.8333333, 0.8333333
1, 1
0.5, 0.5
0.6, 0.6
1, 1
0.5, 0.5
1, 1
1, 1
1, 1
1, 1
0.8333334, 0.8333334
0.6666667, 0.6666667
0, 0
0.3333334, 0.3333334
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
0.8, 0.8
0, 0
0.1428571, 0.1428571
1, 1
1, 1
1, 1
0.75, 0.75
0.8, 0.8
0.6666667, 0.6666667
1, 1
1, 1
1, 1
0.7, 0.7
0.6666667, 0.6666667
0.3333333, 0.3333333
1, 1
1, 1
1, 1
1, 1
0.5, 0.5
0.1666667, 0.1666667
1, 1
0.6666667, 0.6666667
1, 1
1, 1
1, 1
0, 0
1, 1
1, 1
0.8, 0.8
1, 1
1, 1
0.75, 0.75
0.6666667, 0.6666667
0, 0
1, 1
1, 1
1, 1
1, 1
1, 1
0.75, 0.75
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
0.7, 0.7
0.4166667, 0.4166667
1, 1
0.6666667, 0.6666667
1, 1
0.6, 0.6
1, 1
1, 1
0.6666667, 0.6666667
0.8, 0.8
0.8333334, 0.8333334
1, 1
0.8, 0.8
0, 0
1, 1
1, 1
0, 0
0, 0
0.5, 0.5
1, 1
1, 1
1, 1
1, 1
0.75, 0.75
0, 0
0, 0
1, 1
1, 1
0.6666667, 0.6666667
0.3333333, 0.3333333
0.8, 0.8
1, 1
1, 1
1, 1
1, 1
1, 1
0.6666667, 0.6666667
1, 1
1, 1
1, 1
0.8, 0.8
-0.09523807, -0.09523807
1, 1
1, 1
1, 1
0, 0
1, 1
1, 1
-0.5, -0.5
0.6666667, 0.6666667
0.7333333, 0.7333333
0.6666667, 0.6666667
1, 1
1, 1
1, 1
1, 1
-0.5, -0.5
0.6, 0.6
0.75, 0.75
0.3333333, 0.3333333
1, 1
-0.3333333, -0.3333333
-0.3333333, -0.3333333
0.5714286, 0.5714286
1, 1
1, 1
0.6666667, 0.6666667
0, 0
1, 1
1, 1
1, 1
0.75, 0.75
1, 1
1, 1
0.25, 0.25
0.8333334, 0.8333334
0, 0
0, 0
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
0.6666667, 0.6666667
0.3, 0.3
0.3333333, 0.3333333
0.5714286, 0.5714286
0.6666666, 0.6666666
0, 0
0.4166667, 0.4166667
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
0.3333333, 0.3333333
0.8333334, 0.8333334
1, 1
0.8, 0.8
1, 1
1, 1
0, 0
0, 0
1, 1
0.6666667, 0.6666667
0.6666666, 0.6666666
1, 1
1, 1
1, 1
0.6666667, 0.6666667
1, 1
0, 0
0.3333333, 0.3333333
0.3333334, 0.3333334
0.8, 0.8
1, 1
1, 1
0.4, 0.4
0, 0
1, 1
1, 1
0.75, 0.75
1, 1
0, 0
0, 0
1, 1
1, 1
0.75, 0.75
1, 1
0.5, 0.5
0, 0
0.6666667, 0.6666667
1, 1
0, 0
0, 0
0, 0
0.6666667, 0.6666667
1, 1
1, 1
1, 1
0.8333334, 0.8333334
1, 1
1, 1
0.6666667, 0.6666667
0.5, 0.5
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
0.3333334, 0.3333334
0, 0
0.4, 0.4
0.6666667, 0.6666667
0.6666667, 0.6666667
1, 1
1, 1
1, 1
1, 1
0.6666667, 0.6666667
1, 1
0.8, 0.8
0.8, 0.8
0.5, 0.5
1, 1
1, 1
0.3333333, 0.3333333
0, 0
1, 1
1, 1
0, 0
0, 0
0.2380952, 0.2380952
1, 1
0.6666667, 0.6666667
0.8, 0.8
1, 1
0.6666667, 0.6666667
0.8333334, 0.8333334
1, 1
0.8333334, 0.8333334
0.5, 0.5
0.6666667, 0.6666667
1, 1
1, 1
1, 1
0.6666667, 0.6666667
1, 1
1, 1
1, 1
1, 1
0.6, 0.6
0.6666667, 0.6666667
0.6666667, 0.6666667
1, 1
1, 1
0, 0
0, 0
1, 1
1, 1
0.75, 0.75
1, 1
0.5, 0.5
1, 1
1, 1
1, 1
1, 1
1, 1
0.75, 0.75
0.8, 0.8
1, 1
1, 1
1, 1
0.3333333, 0.3333333
0, 0
0.6666667, 0.6666667
1, 1
0.6666667, 0.6666667
0.75, 0.75
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
0.3333334, 0.3333334
0.4, 0.4
1, 1
0, 0
0, 0
1, 1
1, 1
0.6666667, 0.6666667
0.3333333, 0.3333333
1, 1
1, 1
0.6666667, 0.6666667
1, 1
1, 1
0.5, 0.5
0, 0
0, 0
-0.3333333, -0.3333333
0.6666667, 0.6666667
0.3333333, 0.3333333
1, 1
1, 1
0, 0
1, 1
1, 1
1, 1
1, 1
0.6666667, 0.6666667
1, 1
1, 1
1, 1
0.1666667, 0.1666667
1, 1
1, 1
1, 1
1, 1
1, 1
0, 0
0, 0
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
0, 0
0, 0
0.6666667, 0.6666667
0.2, 0.2
0, 0
0.3333333, 0.3333333
0.3333333, 0.3333333
0.5, 0.5
0, 0
0, 0
0.2, 0.2
1, 1
0.1666667, 0.1666667
1, 1
0.3333333, 0.3333333
1, 1
0, 0
0, 0
1, 1
0.6666667, 0.6666667
1, 1
1, 1
1, 1
1, 1
1, 1
0.5, 0.5
0, 0
0.8, 0.8
1, 1
1, 1
0.8, 0.8
0.3333333, 0.3333333
0.75, 0.75
0.3333333, 0.3333333
0.8, 0.8
1, 1
1, 1
1, 1
0.8333334, 0.8333334
1, 1
0, 0
0, 0
1, 1
1, 1
0, 0
1, 1
1, 1
1, 1
0.8333334, 0.8333334
1, 1
1, 1
0.6666667, 0.6666667
0.3333334, 0.3333334
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
0, 0
0, 0
1, 1
1, 1
1, 1
1, 1
1, 1
0.6, 0.6
0.3333334, 0.3333334
1, 1
1, 1
1, 1
1, 1
0.6666667, 0.6666667
0.6666667, 0.6666667
0, 0
1, 1
1, 1
1, 1
0.8333334, 0.8333334
1, 1
0.3333333, 0.3333333
1, 1
1, 1
0.6666667, 0.6666667
0.8333334, 0.8333334
1, 1
0, 0
0.6666667, 0.6666667
1, 1
1, 1
1, 1
0, 0
0, 0
1, 1
0.3333333, 0.3333333
1, 1
1, 1
1, 1
1, 1
0.6666667, 0.6666667
0.1666667, 0.1666667
1, 1
0.1666667, 0.1666667
0.5, 0.5
1, 1
0.4, 0.4
0.75, 0.75
0, 0
0.4, 0.4
1, 1
1, 1
1, 1
0.5, 0.5
0, 0
1, 1
1, 1
1, 1
1, 1
0.75, 0.75
1, 1
0.8333333, 0.8333333
0.3333333, 0.3333333
0.1666667, 0.1666667
1, 1
1, 1
0.4, 0.4
0.8, 0.8
1, 1
1, 1
0, 0
0.3333333, 0.3333333
1, 1
1, 1
1, 1
1, 1
0.6666667, 0.6666667
0.5, 0.5
1, 1
1, 1
1, 1
0.4666666, 0.4666666
1, 1
1, 1
1, 1
1, 1
0.4166667, 0.4166667
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
0.6, 0.6
0.8333334, 0.8333334
0.8333334, 0.8333334
0.8, 0.8
1, 1
1, 1
1, 1
-0.2, -0.2
1, 1
0.4, 0.4
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
0.5238096, 0.5238096
0.5, 0.5
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
0.6666667, 0.6666667
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
0.8333334, 0.8333334
1, 1
1, 1
1, 1
0.8, 0.8
1, 1
1, 1
0, 0
0, 0
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
0.1666667, 0.1666667
0, 0
0.4, 0.4
1, 1
1, 1
1, 1
0.3333333, 0.3333333
0, 0
1, 1
1, 1
0, 0
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
0.75, 0.75
1, 1
-0.25, -0.25
1, 1
1, 1
1, 1
0.6, 0.6
0.8333334, 0.8333334
-0.6666666, -0.6666666
0.8333334, 0.8333334
0, 0
0.8, 0.8
0, 0
1, 1
1, 1
0, 0
0, 0
1, 1
0.7333333, 0.7333333
1, 1
1, 1
1, 1
-0.6, -0.6
1, 1
1, 1
0.4, 0.4
1, 1
0.5238096, 0.5238096
0.75, 0.75
1, 1
1, 1
1, 1
1, 1
0, 0
0.4, 0.4
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
0.8, 0.8
0.1666667, 0.1666667
1, 1
0.5, 0.5
0.3333333, 0.3333333
1, 1
1, 1
1, 1
1, 1
1, 1
0.5, 0.5
0, 0
1, 1
1, 1
1, 1
1, 1
1, 1
0.8, 0.8
1, 1
1, 1
0.75, 0.75
0.5, 0.5
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
0.5, 0.5
1, 1
0, 0
0.3333333, 0.3333333
1, 1
0.6666667, 0.6666667
0, 0
0, 0
1, 1
1, 1
0.8, 0.8
1, 1
0.4, 0.4
0.8, 0.8
0, 0
0.75, 0.75
1, 1
0.8333334, 0.8333334
1, 1
0.5, 0.5
1, 1
1, 1
0.8571429, 0.8571429
0.8333334, 0.8333334
0.5, 0.5
0.7142857, 0.7142857
0, 0
0.3, 0.3
0.8, 0.8
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
0, 0
0.5714286, 0.5714286
1, 1
1, 1
0.8333334, 0.8333334
1, 1
1, 1
0.8, 0.8
0.3809524, 0.3809524
1, 1
0, 0
0, 0
0, 0
1, 1
1, 1
1, 1
1, 1
0.6, 0.6
1, 1
1, 1
0.6, 0.6
1, 1
1, 1
1, 1
1, 1
0, 0
1, 1
1, 1
0.25, 0.25
1, 1
0.8095238, 0.8095238
1, 1
1, 1
1, 1
1, 1
1, 1
0.8, 0.8
0, 0
0.8095238, 0.8095238
0, 0
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
0.8, 0.8
0.3333333, 0.3333333
1, 1
0.625, 0.625
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
0.8, 0.8
0.8, 0.8
1, 1
1, 1
0.8095238, 0.8095238
0.5, 0.5
0.875, 0.875
0.4666666, 0.4666666
1, 1
1, 1
1, 1
0.75, 0.75
0.75, 0.75
0.5, 0.5
1, 1
0.25, 0.25
1, 1
0.6666667, 0.6666667
1, 1
1, 1
0.6666667, 0.6666667
0.8571429, 0.8571429
0.8333334, 0.8333334
0.8, 0.8
1, 1
0.6666667, 0.6666667
0, 0
0.8, 0.8
1, 1
1, 1
1, 1
4.470348E-08, 4.470348E-08
0.5, 0.5
0.8, 0.8
1, 1
1, 1
0.75, 0.75
0, 0
-0.3333333, -0.3333333
0.6666667, 0.6666667
1, 1
0, 0
0, 0
1, 1
-0.5, -0.5
0.8333334, 0.8333334
1, 1
-0.3333333, -0.3333333
0.75, 0.75
1, 1
1, 1
0.6666667, 0.6666667
0.8, 0.8
-0.3333333, -0.3333333
0.7142857, 0.7142857
1, 1
1, 1
1, 1
0, 0
1, 1
0.8571429, 0.8571429
1, 1
1, 1
1, 1
1, 1
1, 1
0.6, 0.6
1, 1
1, 1
0.6, 0.6
0.8, 0.8
0.8, 0.8
1, 1
1, 1
0, 0
1, 1
1, 1
-0.08333331, -0.08333331
1, 1
0.5, 0.5
1, 1
1, 1
1, 1
0, 0
1, 1
0.8, 0.8
1, 1
0.6666667, 0.6666667
0.6666667, 0.6666667
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
0.8, 0.8
0.6666667, 0.6666667
0.875, 0.875
1, 1
1, 1
0, 0
1, 1
1, 1
-0.3333333, -0.3333333
0.2, 0.2
1, 1
1, 1
1, 1
0, 0
0.6666667, 0.6666667
1, 1
0.6666667, 0.6666667
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
0.7142857, 0.7142857
0, 0
1, 1
1, 1
1, 1
1, 1
0.8095238, 0.8095238
1, 1
1, 1
1, 1
0.6666667, 0.6666667
1, 1
0.6, 0.6
1, 1
1, 1
1, 1
-0.6, -0.6
1, 1
0, 0
0.5, 0.5
1, 1
1, 1
0.8, 0.8
0.8, 0.8
1, 1
0.8, 0.8
0.75, 0.75
0.6666667, 0.6666667
0.75, 0.75
1, 1
1, 1
0.8, 0.8
1, 1
1, 1
1, 1
0, 0
0.3333333, 0.3333333
0, 0
1, 1
0.8, 0.8
0.8333333, 0.8333333
1, 1
0.8, 0.8
1, 1
0, 0
0.4, 0.4
0.8, 0.8
1, 1
1, 1
0.8, 0.8
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
0.8, 0.8
1, 1
1, 1
1, 1
0.5, 0.5
0.8095238, 0.8095238
0, 0
1, 1
0.6666667, 0.6666667
-0.3333333, -0.3333333
0.5, 0.5
1, 1
1, 1
1, 1
0.8, 0.8
0.6666667, 0.6666667
1, 1
1, 1
1, 1
0.8, 0.8
0.6666667, 0.6666667
1, 1
1, 1
1, 1
0.8, 0.8
0.4, 0.4
1, 1
1, 1
0.6666667, 0.6666667
1, 1
0.8095238, 0.8095238
1, 1
1, 1
0.6666667, 0.6666667
0, 0
0.875, 0.875
0.375, 0.375
0.5, 0.5
1, 1
1, 1
1, 1
1, 1
1, 1
0.6666667, 0.6666667
1, 1
-0.1333334, -0.1333334
0.875, 0.875
0, 0
0.8, 0.8
0.5, 0.5
0.7333333, 0.7333333
1, 1
1, 1
1, 1
1, 1
0.4285714, 0.4285714
1, 1
0.5, 0.5
1, 1
0.8, 0.8
1, 1
1, 1
1, 1
1, 1
0.5, 0.5
1, 1
1, 1
1, 1
0.4, 0.4
1, 1
1, 1
0.2, 0.2
0.6666667, 0.6666667
1, 1
0.3333333, 0.3333333
0.7857143, 0.7857143
1, 1
1, 1
0, 0
0, 0
0.8, 0.8
0.8333333, 0.8333333
0.3, 0.3
0, 0
1, 1
1, 1
0.8, 0.8
1, 1
0.7142857, 0.7142857
0.6666667, 0.6666667
0.8, 0.8
1, 1
0.6666667, 0.6666667
1, 1
-0.2, -0.2
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
0.6666667, 0.6666667
1, 1
1, 1
1, 1
1, 1
0.75, 0.75
0, 0
0.5, 0.5
0.3333333, 0.3333333
1, 1
0.8333333, 0.8333333
1, 1
1, 1
0.5, 0.5
0.875, 0.875
1, 1
1, 1
1, 1
1, 1
1, 1
0.7142857, 0.7142857
1, 1
1, 1
1, 1
0.6, 0.6
1, 1
0.8, 0.8
1, 1
1, 1
1, 1
0.7333333, 0.7333333
0.8095238, 0.8095238
0, 0
0.6666667, 0.6666667
1, 1
0.6666667, 0.6666667
1, 1
1, 1
1, 1
0.3333334, 0.3333334
0.5, 0.5
1, 1
0.8, 0.8
0, 0
0, 0
0.8333333, 0.8333333
1, 1
0.6666667, 0.6666667
1, 1
0.75, 0.75
-0.3333333, -0.3333333
0.875, 0.875
1, 1
1, 1
0.06666663, 0.06666663
0.8333334, 0.8333334
1, 1
0, 0
1, 1
0, 0
0.6666667, 0.6666667
1, 1
1, 1
1, 1
0.6666667, 0.6666667
1, 1
1, 1
1, 1
0.6666667, 0.6666667
1, 1
1, 1
0.3, 0.3
1, 1
0.3333333, 0.3333333
0.8571429, 0.8571429
1, 1
1, 1
1, 1
